Setup title,CMUT-CV
Application test name,CMUT-CV
Test date,12/10/2025
Test time,12:47:18
Device ID,MOSCAP_4_C
Count,1
Flags,
Remarks,
Name,Plate,VplateStart,VplateStop,VplateStep,OscLevel,FREQ,IntegTime,HoldTime,DelayTime
Value,"CMU1:MF/SC	MFCMU/SCUU",-2,2,0.1,0.2,100000,MEDIUM,0,0
V,F,S,,ohm,F,ohm,ohm,ohm,rad
0.9,1.66771E-10,5.51617E-06,0.0526425890853591,181285.20332042,1.67233162830536E-10,-9516.94869594813,500.996819547242,9530.12645742465,-1.51820228546706
1,1.67849E-10,5.56649E-06,0.0527816310595731,179646.419916321,1.68316610626001E-10,-9455.68844928666,499.086659144515,9468.8505925117,-1.51806362875995
1.1,1.68721E-10,5.63178E-06,0.0531247221985586,177563.754265969,1.69197170498492E-10,-9406.47781656339,499.716520871834,9419.74211508635,-1.51772149697512
1.2,1.69459E-10,5.68954E-06,0.0534358408180911,175761.133589007,1.69942871378775E-10,-9365.202659028,500.437478516984,9378.56377675012,-1.51741125905786
1.3,1.70089E-10,5.74066E-06,0.0537162553492672,174195.998369525,1.70579780938899E-10,-9330.23493264681,501.185282110708,9343.68613478573,-1.51713164712461
1.4,1.70637E-10,5.76667E-06,0.0537863438574267,173410.304387107,1.71130647855934E-10,-9300.20105024788,500.223811631833,9313.64393976682,-1.51706176053298
1.5,1.71089E-10,5.83314E-06,0.0542625805719417,171434.253249536,1.71592759182267E-10,-9275.15495702708,503.293843172926,9288.79993160795,-1.51658690974703
1.6,1.71519E-10,5.82318E-06,0.0540341234215508,171727.475365694,1.72019781707753E-10,-9252.13027896559,499.930749405894,9265.62709443637,-1.5168146990083
1.7,1.71867E-10,5.89676E-06,0.0546060908857897,169584.653267218,1.72379477345088E-10,-9232.82432126894,504.168444019741,9246.57940902259,-1.51624441428376
1.8,1.72198E-10,5.89001E-06,0.0544387394952863,169778.998677422,1.72708321921667E-10,-9215.24459974324,501.666300150766,9228.88953828162,-1.51641126966393
1.9,1.72491E-10,5.89582E-06,0.0543998757373019,169611.690994637,1.73001460633722E-10,-9199.63002097986,500.458729970457,9213.23241122884,-1.51645001866824
2,1.72746E-10,5.93503E-06,0.0546808239784962,168491.144947877,1.732625092463E-10,-9185.76925754264,502.28543187877,9199.49169834361,-1.51616990367287
2,1.72755E-10,5.89847E-06,0.0543411569667731,169535.489711739,1.73265138836376E-10,-9185.62984803507,499.15775341075,9199.18225539112,-1.5165085643687
1.9,1.72497E-10,5.87365E-06,0.0541934312765988,170251.887667805,1.730036112681E-10,-9199.51565897063,498.553319642419,9213.01491218658,-1.51665585629285
1.8,1.72207E-10,5.82016E-06,0.0537903356765961,171816.582361997,1.72705263770343E-10,-9215.40777723916,495.699877734409,9228.73007892126,-1.51705778022957
1.7,1.71879E-10,5.84596E-06,0.0541318852866104,171058.303512169,1.72382650331224E-10,-9232.65437595535,499.780987570137,9246.17152454918,-1.51671722226001
1.6,1.71526E-10,5.76648E-06,0.0535058123107158,173416.018090759,1.72017056974272E-10,-9252.2768318109,495.050587609658,9265.5114082687,-1.51734148705245
1.5,1.711E-10,5.8295E-06,0.0542252332410542,171541.29856763,1.7160309831992E-10,-9274.59612618548,502.917138158986,9288.22151715325,-1.51662414750946
1.4,1.70633E-10,5.75184E-06,0.0536492804952101,173857.409107347,1.71124123629875E-10,-9300.55562687192,498.968117587356,9313.93064988716,-1.51719842952249
1.3,1.70083E-10,5.73272E-06,0.0536438518465691,174437.265381878,1.70572441528975E-10,-9330.63639502985,500.531276409186,9344.0519634107,-1.51720384259256
1.2,1.69478E-10,5.6317E-06,0.0528866810447877,177566.276612746,1.6995203014089E-10,-9364.69796565515,495.267794390376,9377.78535562134,-1.51795887120012
1.1,1.68721E-10,5.64471E-06,0.0532466912133332,177157.019581165,1.69199359487529E-10,-9406.35612179529,500.85733985988,9419.68118170287,-1.51759987200341
1,1.67847E-10,5.57998E-06,0.0529101741082139,179212.111871369,1.68316885414621E-10,-9455.67301224019,500.301305387968,9468.89927660973,-1.51793544369257
0.9,1.66772E-10,5.53189E-06,0.0527922935589216,180770.04423443,1.67236797943301E-10,-9516.74183249396,502.410628545491,9529.99430986273,-1.51805299588871
0.8,1.65482E-10,5.41667E-06,0.0520956844610166,184615.271005987,1.65931111584895E-10,-9591.62760809371,499.682405338825,9604.6344375281,-1.51874769427984
0.7,1.63864E-10,5.32025E-06,0.0516735882185758,187961.092053945,1.64301543052257E-10,-9686.7588785405,500.549589462335,9699.68285370683,-1.51916865727719
0.6,1.61775E-10,5.17523E-06,0.0509141360616707,193228.127059087,1.62194361122565E-10,-9812.60643035962,499.600378914954,9825.31655956931,-1.51992611647724
0.5,1.59035E-10,5.03641E-06,0.0504020842542619,198554.128833832,1.59439007758404E-10,-9982.1834900717,503.122853308097,9994.85466802699,-1.52043685758723
0.4,1.55334E-10,4.78915E-06,0.0490695466355558,208805.320359563,1.55708016375104E-10,-10221.3711790232,501.558049748404,10233.6693935574,-1.52176610691182
0.3,1.50257E-10,4.48791E-06,0.0475367577318679,222820.867619894,1.50596542254386E-10,-10568.2999562562,502.382714658259,10580.2340407664,-1.5232953275497
0.2,1.43094E-10,4.113E-06,0.0457464520481034,243131.534159981,1.43393458233484E-10,-11099.1773999054,507.747986698163,11110.7851645402,-1.52508174651442
0.1,1.33368E-10,3.64888E-06,0.0435439752226397,274056.696849444,1.33620876101122E-10,-11910.9339600116,518.649413233244,11922.2206410385,-1.52727984122678
0,1.2085E-10,3.16343E-06,0.0416611933492198,316112.574009856,1.2105975391053E-10,-13146.8087412072,547.711740892647,13158.2129572748,-1.52915921152918
-0.1,1.06906E-10,2.57743E-06,0.0383711601756166,387983.378792053,1.07063402614337E-10,-14865.4852363736,570.405915093157,14876.4247795233,-1.53244398187442
-0.2,9.66504E-11,2.28462E-06,0.0376210099582307,437709.553448714,9.67871932148565E-11,-16443.8018921191,618.632434734586,16455.43456602,-1.53319305062446
-0.3,9.44961E-11,2.73669E-06,0.0460926685027497,365404.923465939,9.46968601857941E-11,-16806.7814265093,774.669404890266,16824.6252441275,-1.52473625856117
-0.4,1.00197E-10,3.8782E-06,0.0616021138655992,257851.580630189,1.00577229622896E-10,-15824.1526127405,974.801251076659,15854.1490907082,-1.50927195897335
-0.5,1.12627E-10,5.38607E-06,0.076111382203129,185664.129875772,1.13279441735046E-10,-14049.7640749493,1069.34696337226,14090.4000471885,-1.49483140548434
-0.6,1.274E-10,7.23621E-06,0.0903986334969619,138193.88878985,1.28441101708316E-10,-12391.2782571243,1120.15462172466,12441.8054647247,-1.4806427361881
-0.7,1.39028E-10,9.15228E-06,0.104772463285199,109262.391447814,1.4055414776327E-10,-11323.3899977107,1186.37946279913,11385.3703176491,-1.4664047299551
-0.8,1.45828E-10,1.03195E-05,0.112625794445321,96903.9197635544,1.47677765411901E-10,-10777.1770955514,1213.78813226439,10845.3136321133,-1.45864314384815
-0.9,1.49769E-10,1.10032E-05,0.116927646564321,90882.6523193253,1.51816652930444E-10,-10483.3652975378,1225.79523231517,10554.7866825051,-1.45439723228285
-1,1.52312E-10,1.14875E-05,0.120036005617982,87051.1425462459,1.54506609178503E-10,-10300.8501667435,1236.47290848522,10374.7953912893,-1.45133190643053
-1.1,1.54093E-10,1.17892E-05,0.121764743051238,84823.3976860177,1.56377683386848E-10,-10177.5994914963,1239.27278696046,10252.7717447433,-1.44962807414418
-1.2,1.5543E-10,1.20331E-05,0.123214781298306,83104.1045117218,1.57789719970612E-10,-10086.5216771775,1242.80856251405,10162.7994503105,-1.44819947053241
-1.3,1.56458E-10,1.22058E-05,0.124161973461986,81928.263612381,1.5886998713963E-10,-10017.9364244585,1243.84675647749,10094.8603238526,-1.44726655099737
-1.4,1.5728E-10,1.2375E-05,0.12522523021126,80808.0808080808,1.59746364030509E-10,-9962.97750235742,1247.61615132231,10040.7901468719,-1.44621957326798
-1.5,1.57958E-10,1.24694E-05,0.125638881689473,80196.3205928112,1.60451387342164E-10,-9919.20018444816,1246.23721842808,9997.18157801247,-1.44581232905021
-1.6,1.58523E-10,1.25911E-05,0.126412937174093,79421.1784514459,1.61056234108875E-10,-9881.94862325823,1249.20615046955,9960.59358668379,-1.44505037535359
-1.7,1.59014E-10,1.26628E-05,0.12674023755044,78971.4755030483,1.6156825584571E-10,-9850.63199815198,1248.47143946774,9929.43259699075,-1.44472823617545
-1.8,1.5943E-10,1.27337E-05,0.127117311600689,78531.7700275646,1.62006199223156E-10,-9824.00326994321,1248.80088483156,9903.05730054163,-1.4443571408147
-1.9,1.59802E-10,1.278E-05,0.127282522916793,78247.2613458529,1.62390926735964E-10,-9800.7287901442,1247.4614868328,9879.79984509264,-1.44419456002665
-2,1.60109E-10,1.2858E-05,0.127813817978759,77772.5929382485,1.62724600195164E-10,-9780.63199424379,1250.0999174295,9860.19837581286,-1.44367177000438
