Setup title,CMUT-CV
Application test name,CMUT-CV
Test date,12/10/2025
Test time,12:39:32
Device ID,MOSCAP_4_C
Count,2
Flags,
Remarks,
Name,Plate,VplateStart,VplateStop,VplateStep,OscLevel,FREQ,IntegTime,HoldTime,DelayTime
1.7,1.72155E-10,4.14999E-06,0.038366089993442,240964.436058882,1.72408404733472E-10,-9231.27520018384,354.167935084483,9238.06672133143,-1.53244904460349
1.8,1.72489E-10,4.16804E-06,0.0384583462716411,239920.922064088,1.72744118889158E-10,-9213.33496708262,354.329626480683,9220.14591532418,-1.5323569242488
1.9,1.72764E-10,4.2031E-06,0.0387201119046627,237919.630748733,1.73023015920095E-10,-9198.48392686879,356.1663270016,9205.37674434639,-1.53209554784035
2,1.73009E-10,4.20526E-06,0.0386851502515356,237797.425129481,1.73267915035915E-10,-9185.482670519,355.341777241904,9192.35332594752,-1.53213045720296
2,1.73024E-10,4.22372E-06,0.038851599560539,236758.118435881,1.73285170521118E-10,-9184.56799351675,356.835157820656,9191.49718802052,-1.53196425769002
1.9,1.72758E-10,4.21589E-06,0.0388392857657451,237197.839602077,1.73018603735942E-10,-9198.7184993606,357.271656475313,9205.65397280386,-1.53197655293169
1.8,1.7248E-10,4.20424E-06,0.0387943864763937,237855.117690712,1.7273958316272E-10,-9213.57688712331,357.43506258903,9220.50751742554,-1.53202138467095
1.7,1.72166E-10,4.20158E-06,0.0388405507356978,238005.702616635,1.72425727627281E-10,-9230.3477724605,358.511790964387,9237.30754629437,-1.53197528986712
1.6,1.71799E-10,4.16707E-06,0.0386038212510033,239976.77024864,1.72055024321353E-10,-9250.23513377189,357.094423633881,9257.12517239874,-1.53221166492813
1.5,1.71391E-10,4.14086E-06,0.0384523304987818,241495.727940573,1.71644415599708E-10,-9272.36359749106,356.5439895556,9279.21603911482,-1.53236293113859
1.4,1.7093E-10,4.12392E-06,0.0383983064948046,242487.730120856,1.71182024309929E-10,-9297.40980301655,357.00479122403,9304.26146806855,-1.53241687549344
1.3,1.70405E-10,4.10193E-06,0.0383112253582408,243787.680433357,1.70655111936782E-10,-9326.11635746918,357.294945488178,9332.95805150359,-1.5325038287141
1.2,1.69804E-10,4.07022E-06,0.0381496096953934,245686.965323742,1.70051131505412E-10,-9359.24046391132,357.051370743549,9366.04867287507,-1.53266520850957
1.1,1.69063E-10,4.05581E-06,0.0381811638112244,246559.873366849,1.69309460256107E-10,-9400.23923360155,358.912074042839,9407.08857861111,-1.53263370028851
1,1.68234E-10,3.98281E-06,0.0376787034069208,251079.012054303,1.68472839234209E-10,-9446.91997923059,355.947696006344,9453.62342471279,-1.53313543884117
0.9,1.6721E-10,3.95951E-06,0.0376876735076819,252556.503203679,1.67447498518403E-10,-9504.76683737645,358.212549333686,9511.51454098616,-1.53312648146009
0.8,1.65982E-10,3.8982E-06,0.0373786193178166,256528.65425068,1.66213903607328E-10,-9575.30866177902,357.91181731923,9581.99545174788,-1.53343510088389
0.7,1.64464E-10,3.8327E-06,0.0370897673891223,260912.672528505,1.64690245040569E-10,-9663.89618600242,358.431661611456,9670.54097503742,-1.53372355290499
0.6,1.62509E-10,3.75293E-06,0.036754725004647,266458.473779154,1.6272853500234E-10,-9780.39549668695,359.475746917416,9786.99948320404,-1.53405813916088
0.5,1.60019E-10,3.62309E-06,0.0360352634853961,276007.496363601,1.60226791106578E-10,-9933.10431999293,357.942031398872,9939.55149539979,-1.53477664891444
0.4,1.56695E-10,3.48291E-06,0.0353758794373996,287116.233264713,1.56891096403699E-10,-10144.2941467125,358.86332671162,10150.6397149285,-1.53543519336838
0.3,1.52159E-10,3.28101E-06,0.0343186377298794,304784.197548925,1.52338208137391E-10,-10447.4737518507,358.543066882187,10453.6242962151,-1.53649115269342
0.2,1.45757E-10,3.01888E-06,0.0329637461392168,331248.6750053,1.45915380803812E-10,-10907.3452171519,359.546958790996,10913.2696155507,-1.53784451244044
0.1,1.36704E-10,2.67444E-06,0.031136641649315,373910.052197843,1.36836533222914E-10,-11631.027134593,362.151123903283,11636.6638536216,-1.5396697415221
0,1.24025E-10,2.25039E-06,0.0288781046067052,444367.42075818,1.24128430019407E-10,-12821.7961885969,370.269171580156,12827.1414103588,-1.54192624575678
-0.1,1.07281E-10,1.7874E-06,0.0265166753928958,559471.858565514,1.07356432926581E-10,-14824.9097658431,393.107319989833,14830.1207995896,-1.54428586370736
-0.2,8.87765E-11,1.40011E-06,0.0251006096627429,714229.596246009,8.8832432799809E-11,-17916.3103019596,449.710311486069,17921.953414747,-1.54570098660808
-0.3,7.7125E-11,1.17583E-06,0.0242643963352727,850463.077145506,7.71704081866889E-11,-20623.8306666607,500.424801247406,20629.9010261513,-1.54653669075431
-0.4,8.96337E-11,1.99592E-06,0.0354398551009337,501022.085053509,8.97462784329681E-11,-17733.8766432314,628.486018613953,17745.0098752562,-1.53537129781182
-0.5,1.17895E-10,4.6546E-06,0.0628357944031318,214841.232329309,1.18360489197485E-10,-13446.6276855602,844.929532665323,13473.1474433127,-1.50804303599377
-0.6,1.35584E-10,6.81029E-06,0.0799424207420918,146836.625165742,1.36450488957335E-10,-11663.9335123013,932.443080348176,11701.1450327511,-1.49102355443857
-0.7,1.4464E-10,8.00058E-06,0.0880345585316978,124990.938156984,1.45760972076843E-10,-10918.8996769335,961.240512710741,10961.1292063462,-1.48298814160422
-0.8,1.49772E-10,8.65764E-06,0.0920002538198371,115504.918199417,1.51039677202789E-10,-10537.2936462418,969.4336900284,10581.7937546755,-1.47905432752612
-0.9,1.53064E-10,9.09621E-06,0.0945817948637364,109935.896378822,1.54433267061525E-10,-10305.7421577781,974.735590685526,10351.7356464679,-1.47649506169582
-1,1.5536E-10,9.39848E-06,0.0962805451564556,106400.183859518,1.56800178402837E-10,-10150.1761485914,977.264493020434,10197.1134021718,-1.47481164287072
-1.1,1.57047E-10,9.60549E-06,0.0973441845001914,104107.130401468,1.58535160137035E-10,-10039.0943532252,977.247452935179,10086.5468827159,-1.47375788015488
-1.2,1.58341E-10,9.76933E-06,0.0981954869677682,102361.164992891,1.59867779921011E-10,-9955.41085080262,977.576416458767,10003.2925008866,-1.47291463823587
-1.3,1.59376E-10,9.88068E-06,0.098669753482935,101207.60919289,1.60927640150944E-10,-9889.84508457679,975.828576479609,9937.87085887123,-1.47244492279304
-1.4,1.60229E-10,1.00009E-05,0.0993386135074261,99991.0008099271,1.61810165430043E-10,-9835.90509712102,977.085174938627,9884.31709925658,-1.47178255520568
-1.5,1.60911E-10,1.00854E-05,0.0997533582576335,99153.2314038115,1.62512182314681E-10,-9793.41615041237,976.92614981818,9842.02136745072,-1.47137188000729
-1.6,1.61507E-10,1.01478E-05,0.100000156742949,98543.5266757327,1.63122075063021E-10,-9756.79980961789,975.681510271362,9805.46260685568,-1.4711275191127
-1.7,1.62011E-10,1.01986E-05,0.1001881108454,98052.6738964172,1.63637210938106E-10,-9726.08504994223,974.438087075402,9774.77672298723,-1.47094142941289
-1.8,1.62452E-10,1.02487E-05,0.100406967305193,97573.3507664387,1.64089769436221E-10,-9699.26057174434,973.87333911168,9748.02979679621,-1.47072475263485
-1.9,1.62848E-10,1.03106E-05,0.100767768486178,96987.5661940139,1.64501581906245E-10,-9674.97948941567,974.926093297958,9723.97598763012,-1.47036756541309
-2,1.63177E-10,1.03411E-05,0.100862081176147,96701.5114446239,1.64837025634544E-10,-9655.29088378443,973.852732899578,9704.27901473709,-1.47027420163982
