Setup title,CMUT-CV
Application test name,CMUT-CV
Test date,12/10/2025
Test time,12:42:02
Device ID,MOSCAP_4_C
Count,5
Flags,
Remarks,
Name,Plate,VplateStart,VplateStop,VplateStep,OscLevel,FREQ,IntegTime,HoldTime,DelayTime
Value,"CMU1:MF/SC	MFCMU/SCUU",-2,2,0.1,0.05,2000000,MEDIUM,0,0
V,F,S,,ohm,F,ohm,ohm,ohm,rad
-2,8.83267E-11,0.000929673,0.83758395484666,1075.64702857887,1.50292020930817E-10,-529.485670983153,443.488702336707,690.67887247025,-0.873554725447338
-1.9,8.82063E-11,0.000928187,0.837386610501032,1077.36910773368,1.50057998449286E-10,-530.311428703094,444.075689791644,691.688824311222,-0.873670716090486
-1.8,8.833E-11,0.000925685,0.8339598295939,1080.28108913939,1.49762543138247E-10,-531.357640424876,443.130927262146,691.885800355883,-0.875688429002179
-1.7,8.8225E-11,0.000923596,0.833068114593025,1082.7244812667,1.49453369111338E-10,-532.456859414692,443.572831974721,693.013105506549,-0.876214593550929
-1.6,8.82295E-11,0.000920742,0.830451496451612,1086.08057414563,1.49076947143754E-10,-533.801322542725,443.296107113455,693.869793643092,-0.877761219041407
-1.5,8.81849E-11,0.000917612,0.828047010545327,1089.78522512783,1.48649921823603E-10,-535.334768896813,443.282355025979,695.041409606062,-0.879185969539084
-1.4,8.80197E-11,0.000914251,0.826562496104538,1093.79152989715,1.48155248426589E-10,-537.122190344802,443.965058364536,696.85380131662,-0.88006728355128
-1.3,8.81379E-11,0.000909263,0.820950470913209,1099.79180941048,1.47539290500228E-10,-539.364607733724,442.791628712919,697.838524684611,-0.883410614329503
-1.2,8.81283E-11,0.000903496,0.815832453728209,1106.81176230996,1.4678496239157E-10,-542.136403139741,442.29247202888,699.667428442052,-0.886475729779492
-1.1,8.79401E-11,0.000896922,0.811629563008826,1114.92415170996,1.45869985505793E-10,-545.536981237361,442.773941686833,702.608967587568,-0.889004305606259
-1,8.79092E-11,0.000887768,0.803628434332478,1126.42041614476,1.44682601786785E-10,-550.014103722293,442.006973035128,705.610146260039,-0.893846837267723
-0.9,8.78411E-11,0.000875196,0.792862165741832,1142.6012001883,1.43060687047342E-10,-556.249750985985,441.029382260103,709.873722213112,-0.900422901989176
-0.8,8.75351E-11,0.000858034,0.780031966839278,1165.45498197041,1.40795820153388E-10,-565.19768455678,440.872261537831,716.810137778357,-0.908350158338693
-0.7,8.73026E-11,0.000830384,0.756905969950802,1204.26212451107,1.37318839870691E-10,-579.508766757014,438.633645197211,726.794252486374,-0.922890028434288
-0.6,8.66507E-11,0.000780727,0.716996869357879,1280.85745721616,1.31196482708626E-10,-606.551867115988,434.89578982534,746.350799228954,-0.948753917502234
-0.5,8.51254E-11,0.000674219,0.630277723079725,1483.19759603334,1.18941465848927E-10,-669.047341715483,421.685635168977,790.84961931104,-1.00841079393728
-0.4,7.91305E-11,0.000466723,0.469359302068718,2142.59850060957,9.65628031097905E-11,-824.100678348052,386.799319223799,910.360171254056,-1.1319603440364
-0.3,7.45401E-11,0.000367719,0.392569211195205,2719.46785453023,8.60275184600744E-11,-925.023445641988,363.135724392746,993.748423554785,-1.1967121699487
-0.2,8.33356E-11,0.000464668,0.443713185581213,2152.07416908416,9.97428288527054E-11,-797.826495010316,354.006135642121,872.838736659134,-1.15318280175361
-0.1,9.48653E-11,0.000627397,0.526290086211982,1593.88712410165,1.21141209835249E-10,-656.898438229175,345.719135688149,742.318852602364,-1.08633852568796
0,1.03231E-10,0.000780441,0.601616970394616,1281.32683956891,1.40594735672044E-10,-566.006053964869,340.518847411356,660.542155026643,-1.02918872581873
