Setup title,CMUT-CV
Application test name,CMUT-CV
Test date,12/10/2025
Test time,12:38:39
Device ID,MOSCAP_4_C
Count,1
Flags,
Remarks,
Name,Plate,VplateStart,VplateStop,VplateStep,OscLevel,FREQ,IntegTime,HoldTime,DelayTime
Value,"CMU1:MF/SC	MFCMU/SCUU",-2,2,0.1,0.05,50000,MEDIUM,0,0
V,F,S,,ohm,F,ohm,ohm,ohm,rad
-2,1.67458E-10,3.41238E-06,0.0648636845905312,293050.598116271,1.68162545637927E-10,-18928.7028794883,1227.78541328301,18968.4804273041,-1.50602338019826
-1.9,1.67101E-10,3.39896E-06,0.0647466245410578,294207.639983995,1.67801508344704E-10,-18969.429376641,1228.20652160749,19009.1489061213,-1.50613995068559
-1.8,1.66697E-10,3.38423E-06,0.0646222707139326,295488.190814454,1.67393132985186E-10,-19015.707544708,1228.83820077109,19055.3713359131,-1.50626378637441
-1.7,1.66236E-10,3.36559E-06,0.0644445589307716,297124.724045413,1.66926394927057E-10,-19068.8768138175,1228.88535557169,19108.4332732353,-1.50644076113481
-1.6,1.65711E-10,3.34226E-06,0.0642005901959981,299198.745758858,1.66394013643871E-10,-19129.8881019327,1228.15010652748,19169.2715426703,-1.50668372463278
-1.5,1.65089E-10,3.32119E-06,0.064036223545785,301096.895992099,1.65765970214566E-10,-19202.3661896258,1229.6470139269,19241.6968861726,-1.50684741831008
-1.4,1.64357E-10,3.29136E-06,0.0637437058957115,303825.774148073,1.65024825230611E-10,-19288.6061681359,1229.52723871986,19327.7537530931,-1.5071387467764
-1.3,1.63471E-10,3.25573E-06,0.0633954062644392,307150.777245042,1.64127986276695E-10,-19394.0042405229,1229.49077792221,19432.9371957617,-1.5074856445596
-1.2,1.62391E-10,3.21759E-06,0.0630694254414568,310791.617328497,1.63036951194132E-10,-19523.7879420876,1231.3540879483,19562.5798016905,-1.50781032718872
-1.1,1.61014E-10,3.16972E-06,0.0626624524845504,315485.279456861,1.61646234827333E-10,-19691.7600044246,1233.93397561443,19730.3827922327,-1.50821569806323
-1,1.59245E-10,3.09875E-06,0.0619399516350448,322710.770471965,1.59855952616374E-10,-19912.2948488355,1233.36657987962,19950.4556155323,-1.5089354053813
-0.9,1.56803E-10,3.00137E-06,0.0609277719875056,333181.180594195,1.573850830616E-10,-20224.9082309335,1232.25859716254,20262.4128425013,-1.5099437792208
-0.8,1.53323E-10,2.86066E-06,0.0593894170483719,349569.679724259,1.53863785991397E-10,-20687.7715982934,1228.63469525251,20724.2234334011,-1.5114765865457
-0.7,1.47892E-10,2.6361E-06,0.0567371251297773,379348.279655552,1.48368079339515E-10,-21454.0679909641,1217.24214014608,21488.571655386,-1.51411996519822
-0.6,1.38247E-10,2.24019E-06,0.0515797539136651,446390.707931024,1.38614802136244E-10,-22963.6287956466,1184.45832224421,22994.1555396449,-1.51926224214904
-0.5,1.19529E-10,1.5131E-06,0.0402943795049582,660894.851629106,1.19723071709327E-10,-26587.1800346628,1071.31392228335,26608.7552455137,-1.53052373388518
-0.4,9.01521E-11,6.07715E-07,0.021457258619847,1645508.17406185,9.01936072842345E-11,-35291.8455939737,757.266258081604,35299.9690880107,-1.54934236033936
-0.3,7.73504E-11,3.50202E-07,0.0144114004273235,2855494.82869887,7.73664647856325E-11,-41143.1344402056,592.930185253005,41147.4066955552,-1.55638592393713
-0.2,8.89643E-11,3.95677E-07,0.014157128290289,2527313.94546562,8.89821306059002E-11,-35772.3381106324,506.433579875816,35775.9227536094,-1.55664014420164
-0.1,1.07379E-10,4.77747E-07,0.0141621353518552,2093158.09413769,1.0740053658486E-10,-29637.643936012,419.732324931892,29640.6159399973,-1.55663513814377
0,1.24114E-10,5.91578E-07,0.0151719488412977,1690394.16611165,1.24142569557359E-10,-25640.6716341406,389.018958289694,25643.6225522006,-1.55562554192652
0.1,1.368E-10,7.00087E-07,0.0162898109129245,1428393.89961533,1.36836300966134E-10,-23262.0937526402,378.935108669232,23265.1799385521,-1.55450795652949
0.2,1.45871E-10,7.93901E-07,0.0173239737131617,1259602.89759051,1.45914778814033E-10,-21814.7804335539,377.918682789282,21818.0537146412,-1.55347408586043
0.3,1.523E-10,8.61006E-07,0.0179951885662265,1161432.092227,1.52349318823397E-10,-20893.4236557274,375.981098478873,20896.8063072835,-1.55280308029286
0.4,1.56828E-10,9.11722E-07,0.0185049943920302,1096825.56744271,1.56881703367551E-10,-20289.8030395627,375.462691462505,20293.2767097117,-1.55229344422045
0.5,1.60176E-10,9.51008E-07,0.0188989142093666,1051515.86527138,1.60233209895064E-10,-19865.4128187491,375.434732595191,19868.9601564289,-1.55189966213863
0.6,1.62676E-10,9.71799E-07,0.0190152959922545,1029019.37540582,1.62734820629113E-10,-19560.0354585039,371.939863862445,19563.5714122002,-1.55178332216519
0.7,1.64626E-10,9.92042E-07,0.0191814644168977,1008021.83778509,1.64686570609946E-10,-19328.2236071195,370.743633361804,19331.778983024,-1.55161721432845
0.8,1.66151E-10,1.014E-06,0.0194260777600162,986193.293885602,1.66213700817772E-10,-19150.6406883299,372.021835165626,19154.253810038,-1.55137269210423
0.9,1.67385E-10,1.02842E-06,0.0195570841562396,972365.376013691,1.67449021337919E-10,-19009.3607977265,371.767668877459,19012.995795975,-1.55124173546146
1,1.68413E-10,1.04348E-06,0.0197223492269092,958331.736113773,1.68478507782964E-10,-18893.2042651945,372.618372533497,18896.8783627856,-1.55107653411238
1.1,1.6926E-10,1.04853E-06,0.0197186260758817,953716.154997949,1.69325812386516E-10,-18798.6628676125,370.683803813013,18802.3172000836,-1.55108025581605
1.2,1.69982E-10,1.05936E-06,0.0198376746377702,943966.16825253,1.70048893583356E-10,-18718.7272716855,371.336021248853,18722.4101309746,-1.55096125380494
1.3,1.70594E-10,1.06193E-06,0.0198144610851049,941681.655099677,1.70660977399619E-10,-18651.5916546357,369.571237016045,18655.2527227723,-1.55098445823657
1.4,1.71126E-10,1.07166E-06,0.0199338483122265,933131.77686953,1.71193998337906E-10,-18593.5190061736,370.640387459565,18597.2127839027,-1.55086511814678
1.5,1.71588E-10,1.07686E-06,0.0199766407928272,928625.819512286,1.71656474967242E-10,-18543.4243738616,370.435327785589,18547.1240315364,-1.55082234269987
1.6,1.71993E-10,1.08699E-06,0.0201170782056831,919971.664872722,1.72062605022834E-10,-18499.6551773483,372.159009980887,18503.3981746462,-1.55068196170308
1.7,1.72351E-10,1.09329E-06,0.0201916446940235,914670.398521893,1.7242126793624E-10,-18461.1730324115,372.761446505341,18464.9359822513,-1.55060742549126
1.8,1.72672E-10,1.09413E-06,0.0201695929722456,913968.175628125,1.72742245124662E-10,-18426.8698113863,371.66246384822,18430.6175705756,-1.55062946823596
1.9,1.72961E-10,1.09654E-06,0.0201802442513666,911959.436044285,1.73031437028194E-10,-18396.0725086046,371.237236489492,18399.8179563711,-1.55061882129044
2,1.73222E-10,1.1025E-06,0.0202593579059079,907029.47845805,1.73293097511849E-10,-18368.2957229215,372.129877172224,18372.0648923898,-1.55053973996758
2,1.7322E-10,1.10123E-06,0.0202362542409805,908075.515559874,1.73290934626844E-10,-18368.5249819504,371.710141566549,18372.2856074545,-1.55056283416449
1.9,1.72967E-10,1.10565E-06,0.0203471948787455,904445.348889793,1.73038609780447E-10,-18395.3099593059,374.292956596926,18399.1174711261,-1.5504519391883
1.8,1.72671E-10,1.10972E-06,0.0204571032133922,901128.212522078,1.72743261617215E-10,-18426.761380089,376.958159441031,18430.6167127611,-1.55034207658382
1.7,1.72352E-10,1.10378E-06,0.0203852630762645,905977.640471833,1.72423622416269E-10,-18460.9209412965,376.33073001845,18464.7563433466,-1.55041388677429
