Meta Data
Label,Value,
Date,4/10/2026
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,503.24 µm
ScanResolution,0.0838454 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,524 µm
StylusType,Radius: 5 μm
Time,12:19:34 PM


Analytical Results
Label,Value,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width
Total_ASH,1.813 µm,49.037 µm,-27.477 µm,386.717 µm,22.74 µm


Data Leveling Position
R Cursor Position,49.0372181078079 µm
R Cursor Width,-27.477116144389 µm
M Cursor Position,455.274036509986 µm
M Cursor Width,22.7398 µm


Data
Lateral(µm),Total Profile(µm),,
26.2436054575297,0.00725784068543991,,
26.3274508423781,0.00593912309491046,,
26.4112962272264,0.00636316733649576,,
26.4951416120747,0.00559865060799183,,
26.5789869969231,0.00458223876046801,,
26.6628323817714,0.00334631784559064,,
26.7466777666198,0.00194729491966465,,
26.8305231514681,0.00244758184831858,,
26.9143685363164,0.00195112568440676,,
26.9982139211648,0.00042879268985825,,
27.0820593060131,-8.69633594830532E-05,,
27.1659046908615,-0.000490910173343292,,
27.2497500757098,0.00121256224103487,,
27.3335954605581,0.00102257435664619,,
27.4174408454065,0.000759063874874852,,
27.5012862302548,0.000388145441242557,,
27.5851316151031,-0.000102847460113435,,
27.6689769999515,-0.000694978739185905,,
27.7528223847998,-0.00133407121651664,,
27.8366677696482,-0.00193682412538907,,
27.9205131544965,-0.00141285569355769,,
28.0043585393448,-0.00166275100102146,,
28.0882039241932,0.000292050205954001,,
28.1720493090415,0.000496372645759146,,
28.2558946938898,0.00178871377481102,,
28.3397400787382,0.00214069003272181,,
28.4235854635865,0.00342921953855565,,
28.5074308484349,0.00263819908931296,,
28.5912762332832,0.00268094459064584,,
28.6751216181315,0.00165674353604925,,
28.7589670029799,0.00159007587964232,,
28.8428123878282,0.00257425783810563,,
28.9266577726765,0.00362554679258308,,
29.0105031575249,0.0036841091989222,,
29.0943485423732,0.0036821575301807,,
29.1781939272216,0.00263923030529667,,
29.2620393120699,0.00256255757049881,,
29.3458846969182,0.00352495814884657,,
29.4297300817666,0.00451951966196733,,
29.5135754666149,0.00445885693682266,,
29.5974208514632,0.00324762913815704,,
29.6812662363116,0.00284934167984118,,
29.7651116211599,0.00330901238542625,,
29.8489570060083,0.0026273559368482,,
29.9328023908566,0.00174362924233793,,
30.0166477757049,0.000696288118268694,,
30.1004931605533,-0.000450472471885365,,
30.1843385454016,-0.000625485203550892,,
30.26818393025,-0.000749290916657725,,
30.3520293150983,-0.000826263810698976,,
30.4358746999466,-0.000875856720383592,,
30.519720084795,-0.000927798087295014,,
30.6035654696433,-0.00101361014413872,,
30.6874108544916,-0.00115811715200736,,
30.77125623934,-0.00236955526424855,,
30.8551016241883,-0.00266755701674906,,
30.9389470090367,-0.00299701665494407,,
31.022792393885,-0.0023958401617163,,
31.1066377787333,-0.00289666769563873,,
31.1904831635817,-0.00360628626728543,,
31.27432854843,-0.0045302304948848,,
31.3581739332783,-0.0056278252933552,,
31.4420193181267,-0.00780440871426063,,
31.525864702975,-0.00795594895969927,,
31.6097100878234,-0.00688830352249471,,
31.6935554726717,-0.00754781525997,,
31.77740085752,-0.00602066590740562,,
31.8612462423684,-0.00526169031011714,,
31.9450916272167,-0.00440697796398344,,
32.028937012065,-0.00452497717890163,,
32.1127823969134,-0.00368943603194172,,
32.1966277817617,-0.0038617304584166,,
32.2804731666101,-0.00505125742194853,,
32.3643185514584,-0.00420333683538175,,
32.4481639363067,-0.00317557889816225,,
32.5320093211551,-0.00198738932808004,,
32.6158547060034,-0.0016737975033722,,
32.6997000908517,-0.000302411036965702,,
32.7835454757001,0.000136556465021431,,
32.8673908605484,-0.000429963337353172,,
32.9512362453968,0.000962931404082764,,
33.0350816302451,0.00136310941329024,,
33.1189270150934,0.00165103351804185,,
33.2027723999418,0.00177183888070806,,
33.2866177847901,0.00167620955735607,,
33.3704631696384,0.000337240164440073,,
33.4543085544868,-0.00125908757415244,,
33.5381539393351,-4.98160958683059E-05,,
33.6219993241835,-0.000902865660395236,,
33.7058447090318,-0.00288477451912449,,
33.7896900938801,-0.00391109009256998,,
33.8735354787285,-0.00282252349975896,,
33.9573808635768,-0.00252291148578011,,
34.0412262484252,-0.00309491745808948,,
34.1250716332735,-0.00160727534341979,,
34.2089170181218,-0.00105818172827492,,
34.2927624029702,-0.00160283913403551,,
34.3766077878185,-0.00232388035496579,,
34.4604531726668,-0.00221093571409539,,
34.5442985575152,-0.00320453457774025,,
34.6281439423635,-0.00429994977697773,,
34.7119893272119,-0.0044168997180074,,
34.7958347120602,-0.00447560057387352,,
34.8796800969085,-0.00349983765394857,,
34.9635254817569,-0.00352195649763655,,
35.0473708666052,-0.00366435809229417,,
35.1312162514535,-0.00495802457910198,,
35.2150616363019,-0.00541822758649781,,
35.2989070211502,-0.0059385651332371,,
35.3827524059986,-0.00644530615681277,,
35.4665977908469,-0.00683783914209879,,
